N,Tiempo
58649, 100
58650, 100
58651, 100
58652, 100
58653, 100
58654, 100
58655, 100
58656, 100
58657, 0
58658, 100
58659, 100
58660, 200
58661, 100
58662, 100
58663, 100
58664, 100
58665, 0
58666, 100
58667, 100
58668, 100
58669, 0
58670, 0
58671, 0
58672, 0
58673, 0
58674, 0
58675, 0
58676, 100
58677, 0
58678, 100
58679, 200
58680, 0
58681, 100
58682, 100
58683, 100
58684, 100
58685, 100
58686, 100
58687, 100
58688, 100
58689, 100
58690, 0
58691, 0
58692, 100
58693, 200
58694, 100
58695, 0
58696, 100
58697, 100
58698, 100
58699, 100
58700, 100
58701, 0
58702, 100
58703, 100
58704, 100
58705, 100
58706, 0
58707, 0
58708, 100
58709, 100
58710, 100
58711, 100
58712, 0
58713, 100
58714, 100
58715, 200
58716, 0
58717, 0
58718, 100
58719, 100
58720, 100
58721, 100
58722, 100
58723, 100
58724, 100
58725, 0
58726, 0
58727, 0
58728, 100
58729, 0
58730, 100
58731, 0
58732, 100
58733, 100
58734, 100
58735, 100
58736, 0
58737, 100
58738, 0
58739, 0
58740, 0
58741, 0
58742, 0
58743, 200
58744, 100
58745, 100
58746, 100
58747, 100
58748, 100
58749, 100
58750, 100
58751, 100
58752, 100
58753, 300
58754, 100
58755, 100
58756, 0
58757, 100
58758, 100
58759, 100
58760, 100
58761, 100
58762, 100
58763, 100
58764, 200
58765, 100
58766, 100
58767, 0
58768, 0
58769, 0
58770, 0
58771, 100
58772, 100
58773, 100
58774, 100
58775, 0
58776, 0
58777, 0
58778, 100
58779, 100
58780, 200
58781, 100
58782, 100
58783, 100
58784, 100
58785, 100
58786, 100
58787, 0
58788, 0
58789, 100
58790, 100
58791, 100
58792, 200
58793, 0
58794, 100
58795, 0
58796, 100
58797, 100
58798, 100
58799, 0
58800, 100
58801, 100
58802, 200
58803, 0
58804, 0
58805, 100
58806, 100
58807, 100
58808, 100
58809, 0
58810, 100
58811, 100
58812, 100
58813, 100
58814, 100
58815, 100
58816, 200
58817, 100
58818, 0
58819, 200
58820, 100
58821, 100
58822, 100
58823, 200
58824, 100
58825, 100
58826, 100
58827, 100
58828, 100
58829, 100
58830, 100
58831, 100
58832, 100
58833, 100
58834, 200
58835, 200
58836, 100
58837, 100
58838, 100
58839, 100
58840, 100
58841, 100
58842, 0
58843, 0
58844, 100
58845, 100
58846, 200
58847, 100
58848, 100
58849, 0
58850, 0
58851, 0
58852, 0
58853, 100
58854, 100
58855, 0
58856, 100
58857, 100
58858, 100
58859, 100
58860, 100
58861, 100
58862, 100
58863, 100
58864, 100
58865, 0
58866, 100
58867, 100
58868, 0
58869, 100
58870, 200
58871, 100
58872, 200
58873, 100
58874, 100
58875, 0
58876, 0
58877, 100
58878, 0
58879, 100
58880, 100
58881, 100
58882, 0
58883, 0
58884, 100
58885, 0
58886, 200
58887, 100
58888, 100
58889, 0
58890, 200
58891, 100
58892, 100
58893, 100
58894, 200
58895, 0
58896, 100
58897, 100
58898, 100
58899, 200
58900, 100
58901, 100
58902, 0
58903, 0
58904, 100
58905, 0
58906, 200
58907, 100
58908, 100
58909, 100
58910, 100
58911, 0
58912, 0
58913, 0
58914, 100
58915, 100
58916, 100
58917, 100
58918, 100
58919, 100
58920, 100
58921, 100
58922, 0
58923, 100
58924, 100
58925, 100
58926, 200
58927, 100
58928, 100
58929, 200
58930, 100
58931, 100
58932, 100
58933, 100
58934, 100
58935, 200
58936, 100
58937, 100
58938, 0
58939, 100
58940, 100
58941, 100
58942, 100
58943, 100
58944, 100
58945, 200
58946, 0
58947, 0
58948, 100
58949, 100
58950, 100
58951, 100
58952, 100
58953, 100
58954, 0
58955, 0
58956, 0
58957, 0
58958, 0
58959, 0
58960, 100
58961, 100
58962, 100
58963, 100
58964, 100
58965, 200
58966, 100
58967, 100
58968, 200
58969, 100
58970, 100
58971, 0
58972, 200
58973, 100
58974, 100
58975, 200
58976, 100
58977, 100
58978, 100
58979, 100
58980, 100
58981, 100
58982, 100
58983, 100
58984, 100
58985, 0
58986, 100
58987, 100
58988, 100
58989, 200
58990, 100
58991, 0
58992, 0
58993, 0
58994, 200
58995, 100
58996, 100
58997, 0
58998, 0
58999, 100
59000, 100
59001, 100
59002, 200
59003, 100
59004, 200
59005, 100
59006, 100
59007, 100
59008, 0
59009, 100
59010, 100
59011, 100
59012, 100
59013, 100
59014, 100
59015, 200
59016, 0
59017, 0
59018, 100
59019, 100
59020, 100
59021, 100
59022, 0
59023, 0
59024, 0
59025, 0
59026, 100
59027, 100
59028, 0
59029, 0
59030, 0
59031, 100
59032, 100
59033, 100
59034, 100
59035, 100
59036, 0
59037, 100
59038, 0
59039, 100
59040, 100
59041, 0
59042, 0
59043, 100
59044, 100
59045, 0
59046, 0
59047, 0
59048, 100
59049, 100
59050, 100
59051, 100
59052, 0
59053, 100
59054, 0
59055, 100
59056, 100
59057, 200
59058, 0
59059, 200
59060, 100
59061, 0
59062, 200
59063, 100
59064, 100
59065, 200
59066, 100
59067, 100
59068, 0
59069, 100
59070, 100
59071, 100
59072, 100
59073, 100
59074, 100
59075, 100
59076, 100
59077, 100
59078, 100
59079, 100
59080, 100
59081, 100
59082, 0
59083, 0
59084, 100
59085, 100
59086, 0
59087, 100
59088, 100
59089, 100
59090, 100
59091, 200
59092, 100
59093, 200
59094, 100
59095, 200
59096, 100
59097, 100
59098, 100
59099, 0
59100, 0
59101, 0
59102, 0
59103, 0
59104, 0
59105, 0
59106, 100
59107, 100
59108, 100
59109, 100
59110, 100
59111, 100
59112, 0
59113, 0
59114, 0
59115, 0
59116, 0
59117, 100
59118, 100
59119, 100
59120, 100
59121, 0
59122, 100
59123, 100
59124, 100
59125, 100
59126, 200
59127, 100
59128, 200
59129, 100
59130, 100
59131, 100
59132, 100
59133, 0
59134, 100
59135, 100
59136, 100
59137, 100
59138, 0
59139, 100
59140, 100
59141, 100
59142, 0
59143, 100
59144, 100
59145, 0
59146, 100
59147, 100
59148, 200
59149, 100
59150, 100
59151, 0
59152, 0
59153, 100
59154, 200
59155, 100
59156, 100
59157, 100
59158, 200
59159, 100
59160, 100
59161, 100
59162, 100
59163, 100
59164, 100
59165, 100
59166, 100
59167, 100
59168, 100
59169, 100
59170, 0
59171, 100
59172, 200
59173, 100
59174, 100
59175, 0
59176, 100
59177, 100
59178, 100
59179, 100
59180, 100
59181, 100
59182, 100
59183, 100
59184, 100
59185, 100
59186, 0
59187, 0
59188, 0
59189, 0
59190, 0
59191, 100
59192, 200
59193, 100
59194, 100
59195, 0
59196, 0
59197, 200
59198, 100
59199, 100
59200, 100
59201, 0
59202, 0
59203, 0
59204, 0
59205, 100
59206, 100
59207, 0
59208, 0
59209, 100
59210, 200
59211, 0
59212, 0
59213, 0
59214, 100
59215, 100
59216, 100
59217, 0
59218, 0
59219, 0
59220, 0
59221, 200
59222, 0
59223, 100
59224, 100
59225, 100
59226, 100
59227, 100
59228, 100
59229, 100
59230, 100
59231, 0
59232, 100
59233, 100
59234, 200
59235, 100
59236, 100
59237, 0
59238, 100
59239, 100
59240, 100
59241, 0
59242, 200
59243, 100
59244, 100
59245, 100
59246, 100
59247, 100
59248, 100
59249, 100
59250, 100
59251, 0
59252, 0
59253, 0
59254, 100
59255, 100
59256, 0
59257, 100
59258, 100
59259, 100
59260, 100
59261, 0
59262, 100
59263, 100
59264, 100
59265, 100
59266, 100
59267, 100
59268, 100
59269, 200
59270, 100
59271, 0
59272, 200
59273, 100
59274, 100
59275, 0
59276, 100
59277, 100
59278, 100
59279, 0
59280, 200
59281, 100
59282, 200
59283, 100
59284, 100
59285, 100
59286, 100
59287, 100
59288, 100
59289, 100
59290, 200
59291, 100
59292, 0
59293, 0
59294, 0
59295, 0
59296, 100
59297, 100
59298, 100
59299, 100
59300, 100
59301, 0
59302, 0
59303, 0
59304, 0
59305, 100
59306, 100
59307, 100
59308, 100
59309, 100
59310, 100
59311, 100
59312, 100
59313, 100
59314, 100
59315, 100
59316, 100
59317, 0
59318, 100
59319, 0
59320, 0
59321, 100
59322, 0
59323, 100
59324, 100
59325, 100
59326, 100
59327, 200
59328, 100
59329, 100
59330, 100
59331, 100
59332, 100
59333, 100
59334, 100
59335, 100
59336, 0
59337, 100
59338, 0
59339, 100
59340, 100
59341, 200
59342, 100
59343, 0
59344, 100
59345, 100
59346, 0
59347, 100
59348, 0
59349, 100
59350, 100
59351, 100
59352, 100
59353, 0
59354, 100
59355, 100
59356, 100
59357, 0
59358, 0
59359, 100
59360, 100
59361, 100
59362, 200
59363, 0
59364, 100
59365, 200
59366, 100
59367, 100
59368, 0
59369, 100
59370, 100
59371, 100
59372, 100
59373, 100
59374, 100
59375, 100
59376, 100
59377, 100
59378, 100
59379, 100
59380, 100
59381, 0
59382, 200
59383, 100
59384, 100
59385, 100
59386, 100
59387, 0
59388, 0
59389, 0
59390, 100
59391, 100
59392, 100
59393, 100
59394, 200
59395, 100
59396, 0
59397, 0
59398, 0
59399, 0
59400, 0
59401, 100
59402, 100
59403, 100
59404, 100
59405, 100
59406, 100
59407, 100
59408, 0
59409, 100
59410, 0
59411, 0
59412, 0
59413, 0
59414, 100
59415, 100
59416, 100
59417, 100
59418, 100
59419, 200
59420, 200
59421, 200
59422, 0
59423, 100
59424, 100
59425, 0
59426, 0
59427, 100
59428, 100
59429, 100
59430, 100
59431, 100
59432, 100
59433, 100
59434, 200
59435, 100
59436, 200
59437, 100
59438, 100
59439, 100
59440, 200
59441, 100
59442, 100
59443, 100
59444, 100
59445, 100
59446, 0
59447, 0
59448, 0
59449, 0
59450, 0
59451, 100
59452, 100
59453, 100
59454, 100
59455, 200
59456, 100
59457, 100
59458, 200
59459, 200
59460, 100
59461, 100
59462, 100
59463, 100
59464, 0
59465, 0
59466, 100
59467, 200
59468, 200
59469, 0
59470, 100
59471, 100
59472, 100
59473, 100
59474, 100
59475, 100
59476, 200
59477, 100
59478, 0
59479, 100
59480, 0
59481, 0
59482, 100
59483, 100
59484, 100
59485, 100
59486, 100
59487, 100
59488, 200
59489, 100
59490, 100
59491, 0
59492, 100
59493, 100
59494, 100
59495, 200
59496, 0
59497, 0
59498, 0
59499, 100
59500, 200
59501, 200
59502, 100
59503, 0
59504, 100
59505, 200
59506, 0
59507, 0
59508, 100
59509, 100
59510, 100
59511, 0
59512, 100
59513, 200
59514, 100
59515, 100
59516, 0
59517, 0
59518, 100
59519, 100
59520, 200
59521, 100
59522, 0
59523, 0
59524, 0
59525, 100
59526, 0
59527, 0
59528, 0
59529, 0
59530, 0
59531, 100
59532, 100
59533, 100
59534, 0
59535, 100
59536, 100
59537, 100
59538, 100
59539, 100
59540, 100
59541, 100
59542, 100
59543, 0
59544, 100
59545, 100
59546, 200
59547, 100
59548, 0
59549, 100
59550, 100
59551, 100
59552, 100
59553, 100
59554, 100
59555, 100
59556, 100
59557, 100
59558, 100
59559, 100
59560, 0
59561, 0
59562, 0
59563, 100
59564, 100
59565, 100
59566, 100
59567, 100
59568, 100
59569, 100
59570, 100
59571, 100
59572, 100
59573, 100
59574, 0
59575, 0
59576, 100
59577, 100
59578, 100
59579, 100
59580, 100
59581, 100
59582, 100
59583, 0
59584, 200
59585, 100
59586, 200
59587, 100
59588, 200
59589, 100
59590, 0
59591, 200
59592, 100
59593, 0
59594, 0
59595, 100
59596, 200
59597, 100
59598, 100
59599, 100
59600, 0
59601, 100
59602, 100
59603, 100
59604, 100
59605, 100
59606, 100
59607, 100
59608, 100
59609, 100
59610, 0
59611, 1400
59612, 200
59613, 100
59614, 200
59615, 100
59616, 100
59617, 100
59618, 0
59619, 100
59620, 100
59621, 100
59622, 200
59623, 200
59624, 100
59625, 100
59626, 100
59627, 100
59628, 100
59629, 0
59630, 100
59631, 200
59632, 100
59633, 100
59634, 100
59635, 200
59636, 200
59637, 100
59638, 0
59639, 0
59640, 100
59641, 100
59642, 100
59643, 100
59644, 0
59645, 100
59646, 100
59647, 100
59648, 100
59649, 100
59650, 200
59651, 100
59652, 100
59653, 100
59654, 100
59655, 100
59656, 100
59657, 200
59658, 0
59659, 200
59660, 100
59661, 0
59662, 0
59663, 0
59664, 0
59665, 0
59666, 100
59667, 100
59668, 0
59669, 100
59670, 200
59671, 200
59672, 0
59673, 100
59674, 100
59675, 100
59676, 200
59677, 100
59678, 100
59679, 200
59680, 100
59681, 100
59682, 100
59683, 100
59684, 100
59685, 100
59686, 100
59687, 200
59688, 100
59689, 100
59690, 100
59691, 100
59692, 100
59693, 100
59694, 100
59695, 100
59696, 200
59697, 100
59698, 200
59699, 0
59700, 100
59701, 0
59702, 0
59703, 100
59704, 100
59705, 0
59706, 0
59707, 100
59708, 100
59709, 100
59710, 100
59711, 100
59712, 100
59713, 100
59714, 100
59715, 100
59716, 100
59717, 0
59718, 100
59719, 0
59720, 100
59721, 100
59722, 100
59723, 100
59724, 100
59725, 100
59726, 100
59727, 100
59728, 100
59729, 100
59730, 100
59731, 100
59732, 100
59733, 100
59734, 100
59735, 100
59736, 100
59737, 100
59738, 200
59739, 0
59740, 200
59741, 100
59742, 100
59743, 100
59744, 200
59745, 100
59746, 0
59747, 0
59748, 0
59749, 100
59750, 100
59751, 100
59752, 100
59753, 100
59754, 100
59755, 100
59756, 100
59757, 100
59758, 100
59759, 200
59760, 100
59761, 100
59762, 100
59763, 100
59764, 100
59765, 100
59766, 200
59767, 100
59768, 0
59769, 0
59770, 100
59771, 100
59772, 0
59773, 100
59774, 200
59775, 100
59776, 100
59777, 100
59778, 0
59779, 0
59780, 200
59781, 0
59782, 100
59783, 100
59784, 100
59785, 0
59786, 100
59787, 100
59788, 0
59789, 0
59790, 0
59791, 0
59792, 100
59793, 100
59794, 200
59795, 100
59796, 100
59797, 100
59798, 100
59799, 200
59800, 0
59801, 100
59802, 100
59803, 100
59804, 100
59805, 100
59806, 100
59807, 0
59808, 100
59809, 100
59810, 100
59811, 100
59812, 100
59813, 100
59814, 100
59815, 200
59816, 200
59817, 100
59818, 0
59819, 0
59820, 0
59821, 100
59822, 100
59823, 100
59824, 100
59825, 0
59826, 100
59827, 100
59828, 100
59829, 100
59830, 100
59831, 200
59832, 100
59833, 200
59834, 0
59835, 100
59836, 100
59837, 100
59838, 200
59839, 100
59840, 0
59841, 0
59842, 0
59843, 0
59844, 100
59845, 200
59846, 0
59847, 0
59848, 0
59849, 0
59850, 0
59851, 0
59852, 0
59853, 100
59854, 100
59855, 100
59856, 100
59857, 100
59858, 200
59859, 100
59860, 100
59861, 200
59862, 100
59863, 0
59864, 100
59865, 100
59866, 0
59867, 0
59868, 0
59869, 100
59870, 100
59871, 100
59872, 100
59873, 100
59874, 100
59875, 100
59876, 0
59877, 0
59878, 0
59879, 100
59880, 200
59881, 200
59882, 100
59883, 100
59884, 100
59885, 100
59886, 100
59887, 100
59888, 100
59889, 100
59890, 100
59891, 100
59892, 200
59893, 100
59894, 0
59895, 200
59896, 100
59897, 100
59898, 100
59899, 100
59900, 100
59901, 200
59902, 100
59903, 100
59904, 0
59905, 0
59906, 100
59907, 100
59908, 100
59909, 100
59910, 100
59911, 100
59912, 100
59913, 100
59914, 100
59915, 100
59916, 100
59917, 0
59918, 0
59919, 0
59920, 100
59921, 0
59922, 200
59923, 200
59924, 100
59925, 100
59926, 0
59927, 200
59928, 100
59929, 0
59930, 100
59931, 0
59932, 100
59933, 100
59934, 100
59935, 100
59936, 200
59937, 100
59938, 100
59939, 100
59940, 100
59941, 100
59942, 100
59943, 100
59944, 0
59945, 0
59946, 100
59947, 0
59948, 100
59949, 200
59950, 100
59951, 0
59952, 100
59953, 100
59954, 0
59955, 100
59956, 100
59957, 100
59958, 0
59959, 0
59960, 200
59961, 100
59962, 100
59963, 100
59964, 100
59965, 0
59966, 100
59967, 100
59968, 0
59969, 100
59970, 100
59971, 100
59972, 100
59973, 100
59974, 100
59975, 100
59976, 100
59977, 0
59978, 0
59979, 100
59980, 100
59981, 100
59982, 200
59983, 100
59984, 100
59985, 100
59986, 100
59987, 100
59988, 200
59989, 100
59990, 200
59991, 100
59992, 100
59993, 100
59994, 100
59995, 0
59996, 500
59997, 100
59998, 100
59999, 100
60000, 100
60001, 100
60002, 100
60003, 0
60004, 200
60005, 100
60006, 200
60007, 100
60008, 100
60009, 200
60010, 0
60011, 100
60012, 100
60013, 100
60014, 100
60015, 200
60016, 100
60017, 0
60018, 100
60019, 100
60020, 100
60021, 100
60022, 100
60023, 200
60024, 100
60025, 100
60026, 100
60027, 100
60028, 100
60029, 100
60030, 0
60031, 0
60032, 100
60033, 100
60034, 100
60035, 100
60036, 100
60037, 100
60038, 100
60039, 100
60040, 100
60041, 100
60042, 100
60043, 200
60044, 100
60045, 100
60046, 100
60047, 0
60048, 100
60049, 100
60050, 100
60051, 0
60052, 100
60053, 100
60054, 100
60055, 100
60056, 200
60057, 100
60058, 0
60059, 0
60060, 100
60061, 100
60062, 100
60063, 100
60064, 100
60065, 100
60066, 100
60067, 200
60068, 100
60069, 100
60070, 100
60071, 100
60072, 100
60073, 100
60074, 0
60075, 0
60076, 100
60077, 100
60078, 0
60079, 0
60080, 0
60081, 0
60082, 100
60083, 100
60084, 100
60085, 0
60086, 0
60087, 100
60088, 0
60089, 0
60090, 0
60091, 100
60092, 100
60093, 200
60094, 100
60095, 100
60096, 0
60097, 100
60098, 0
60099, 100
60100, 100
60101, 0
60102, 100
60103, 100
60104, 100
60105, 100
60106, 100
60107, 100
60108, 100
60109, 100
60110, 100
60111, 100
60112, 200
60113, 100
60114, 0
60115, 200
60116, 100
60117, 100
60118, 100
60119, 100
60120, 0
60121, 0
60122, 100
60123, 100
60124, 100
60125, 100
60126, 100
60127, 0
60128, 200
60129, 100
60130, 0
60131, 0
60132, 100
60133, 0
60134, 100
60135, 100
60136, 100
60137, 100
60138, 100
60139, 0
60140, 0
60141, 100
60142, 100
60143, 200
60144, 100
60145, 100
60146, 100
60147, 0
60148, 100
60149, 100
60150, 100
60151, 100
60152, 100
60153, 100
60154, 100
60155, 100
60156, 200
60157, 100
60158, 100
60159, 100
60160, 100
60161, 100
60162, 100
60163, 100
60164, 100
60165, 100
60166, 0
60167, 100
60168, 100
60169, 100
60170, 200
60171, 100
60172, 100
60173, 100
60174, 100
60175, 100
60176, 0
60177, 100
60178, 100
60179, 100
60180, 200
60181, 100
60182, 100
60183, 100
60184, 100
60185, 100
60186, 100
60187, 100
60188, 100
60189, 100
60190, 0
60191, 100
60192, 200
60193, 100
60194, 0
60195, 0
60196, 100
60197, 100
60198, 200
60199, 0
60200, 100
60201, 200
60202, 100
60203, 200
60204, 100
60205, 100
60206, 100
60207, 100
60208, 100
60209, 100
60210, 200
60211, 100
60212, 100
60213, 100
60214, 100
60215, 100
60216, 100
60217, 100
60218, 200
60219, 100
60220, 100
